index,LST_Celsius,year,lat,lon,impervious,Pv,NDWI,elev,GEOID,Median_Household_Income,High_School_Diploma_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,year_centered,climate_category_Arid (Cold),climate_category_Arid (Hot),climate_category_Mediterranean,climate_category_Semi-Arid (Cold),urban_rural_classification_U,urban_rural_classification_nan,polygon_id,HVI_score,HVI_level
,,,,,,,,,,,,,,,,,,,,,,,,,,,7996,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7997,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7998,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7999,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8002,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8003,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8004,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8005,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8006,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8007,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8008,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8009,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8010,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8011,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8012,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8013,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8014,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8016,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8017,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8018,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8019,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8020,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8021,,
5943.0,43.40861386138617,2013.0,34.185388137168395,-117.31548452958891,8.461800000002084,0.417555823828614,-0.15028377,468.0,60710045101.0,46528.0,36.0,158.0,271900.0,1574.0,64.0,2081.0,20.0,9048.0,0.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8022,45.44,1.0
5565.0,43.14840000000004,2013.0,34.1764049843272,-117.28853507106533,41.81010000000021,0.4914815507317296,-0.17230426,442.0,60710045052.0,40496.0,100.0,195.0,181100.0,1136.0,129.0,1258.0,36.2,19999.0,5.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8023,51.9,2.0
793.0,45.51518518518521,2016.0,34.050640844550465,-117.28853507106533,51.4128000000002,0.3976508746178451,-0.12191108,301.0,60710071101.0,66500.0,107.0,0.0,233100.0,1619.0,61.0,1297.0,35.9,25547.0,8.0,-0.6612171812421366,0.0,1.0,0.0,0.0,0.0,1.0,8024,41.42,0.0
1061.0,44.391600000000025,2013.0,34.05962399739166,-117.27955191822412,65.67849999999696,0.3447170960927345,-0.10591159,312.0,60710071103.0,82019.0,351.0,72.0,252800.0,1646.0,267.0,2468.0,31.4,26645.0,42.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,8025,41.4,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8026,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8027,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8028,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8029,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8030,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8031,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8032,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8033,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8034,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8035,,
749.0,43.377766990291285,2013.0,34.050640844550465,-117.68379379607792,38.85079999999808,0.4396731866720412,-0.16023883,281.0,60710003043.0,52500.0,405.0,130.0,214400.0,1091.0,267.0,1804.0,28.0,14648.0,38.0,-3.661217181242137,0.0,0.0,1.0,0.0,1.0,0.0,8036,47.86,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8037,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8038,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8039,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8040,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8041,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8042,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8043,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8044,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8045,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8046,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8047,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8048,,
1577.0,44.60480000000001,2013.0,34.07759030307405,-117.44124866936563,51.60939999999818,0.517493210726623,-0.16429067,359.0,60710031021.0,33203.0,394.0,36.0,145400.0,912.0,390.0,2228.0,26.9,10729.0,145.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8049,53.29,2.0
407.0,43.51021052631581,2013.0,34.03267453886807,-117.62091172618956,68.04550000000168,0.3556453250976111,-0.08832424,255.0,60710018031.0,46747.0,579.0,143.0,69800.0,1250.0,384.0,2576.0,40.2,23210.0,9.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8050,50.63,2.0
2184.0,41.94864077669906,2013.0,34.09555660875644,-117.64786118471314,55.99980000000112,0.3731659760841134,-0.09451736,375.0,60710009031.0,37986.0,114.0,96.0,225000.0,1057.0,320.0,740.0,29.2,24199.0,17.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8051,46.92,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8052,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8053,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8054,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8055,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8056,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8057,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8058,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8059,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8060,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8061,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8062,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8063,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8064,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8065,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8066,,
2951.0,45.13505050505053,2013.0,34.11352291443883,-117.30650137674772,52.77090000000392,0.4073409457472238,-0.12986018,338.0,60710048001.0,31146.0,164.0,108.0,130300.0,813.0,172.0,1417.0,27.0,12224.0,120.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8067,57.45,3.0
783.0,46.17343434343438,2013.0,34.050640844550465,-117.37836659947727,48.10860000000389,0.3585216119021202,-0.11401427,300.0,60710040032.0,44219.0,415.0,257.0,206700.0,810.0,162.0,4073.0,28.5,14196.0,146.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8068,60.74,4.0
2573.0,44.74232323232328,2013.0,34.10453976159764,-117.42328236368326,51.6761999999983,0.3904117301707667,-0.13553622,396.0,60710029022.0,28882.0,250.0,79.0,156300.0,849.0,412.0,1460.0,42.4,15075.0,18.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8069,56.68,3.0
2210.0,44.54760000000002,2013.0,34.09555660875644,-117.41429921084206,49.11370000000176,0.3983979586426641,-0.13753028,381.0,60710034014.0,52885.0,365.0,133.0,163400.0,898.0,142.0,2054.0,25.7,13680.0,68.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8070,53.3,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8071,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8072,,
5563.0,43.18520000000003,2013.0,34.1764049843272,-117.30650137674772,43.04280000000264,0.4237020179709203,-0.13192137,443.0,60710045092.0,53015.0,177.0,80.0,163300.0,1094.0,153.0,1493.0,29.0,15661.0,80.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8073,50.68,2.0
5186.0,44.35464646464648,2013.0,34.167421831486,-117.30650137674772,38.71279999999359,0.4313523472395749,-0.14963453,412.0,60710045072.0,41063.0,344.0,82.0,93400.0,1094.0,350.0,1857.0,26.7,14922.0,118.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8074,53.69,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8075,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8076,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8077,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8078,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8079,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8080,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8081,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8082,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8083,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8084,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8085,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8086,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8087,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8088,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8089,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8090,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8091,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8092,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8093,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8094,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8095,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8096,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8097,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8098,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8099,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8100,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8101,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8102,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8103,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8104,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8105,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8106,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8107,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8108,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8109,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8110,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8111,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8112,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8113,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8114,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8115,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8116,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8117,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8118,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8119,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8120,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8121,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8122,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8123,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8124,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8125,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8126,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8127,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8128,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8129,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8130,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8131,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8132,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8133,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8134,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8135,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8136,,
18910.0,46.98020000000003,2013.0,34.49081533376903,-117.3424339881125,34.43150000000069,0.3629314465883958,-0.1290524,943.0,60710099102.0,56457.0,440.0,299.0,117200.0,1118.0,218.0,3000.0,35.1,18917.0,68.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8137,64.57,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8138,,
17452.0,47.949400000000026,2013.0,34.45488272240425,-117.32446768243013,11.898699999998684,0.3505138822482856,-0.13887148,954.0,60710100104.0,54519.0,243.0,257.0,144700.0,1315.0,55.0,1695.0,29.4,17629.0,41.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8139,63.28,4.0
2547.0,41.99134615384616,2013.0,34.10453976159764,-117.65684433755432,51.00029999999927,0.4649123032990235,-0.1434747,406.0,60710008242.0,51875.0,192.0,95.0,245200.0,1068.0,402.0,1288.0,33.7,18543.0,63.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8140,48.5,1.0
477.0,42.88460000000005,2013.0,34.04165769170927,-117.7197264074427,43.38556114092356,0.4392031393685861,-0.16070345,246.0,60710004033.0,96250.0,282.0,88.0,416300.0,1104.0,74.0,1673.0,37.0,29051.0,23.0,-3.661217181242137,0.0,0.0,1.0,0.0,1.0,0.0,8141,43.72,1.0
4770.0,37.44440000000003,2013.0,34.158438678644806,-117.66582749039551,19.8107000000019,0.4077411822618597,-0.14557545,805.0,60710008042.0,86528.0,129.0,73.0,463700.0,1307.0,197.0,2197.0,44.1,45327.0,0.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8142,36.38,0.0
3649.0,39.95277227722773,2013.0,34.13148922012122,-117.67481064323673,45.86030000000073,0.4755584908730347,-0.1698927,513.0,60710008152.0,91322.0,305.0,65.0,447900.0,1577.0,88.0,2168.0,44.6,36803.0,58.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8143,40.17,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8144,,
4425.0,44.60757575757579,2013.0,34.14945552580361,-117.39633290515968,40.93990000000733,0.4466456683794764,-0.15011948,470.0,60710027051.0,41154.0,231.0,59.0,187500.0,684.0,62.0,903.0,39.0,17926.0,20.0,-3.661217181242137,0.0,0.0,1.0,0.0,1.0,0.0,8145,52.89,2.0
4053.0,44.33363636363639,2013.0,34.140472372962414,-117.37836659947727,49.14490000000077,0.4686433858119856,-0.15303148,446.0,60710027062.0,72431.0,303.0,148.0,220100.0,1246.0,134.0,1938.0,32.5,20696.0,46.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,8146,44.49,1.0
4054.0,44.33363636363639,2013.0,34.140472372962414,-117.36938344663608,41.64900000000571,0.4533181227412318,-0.12825663,434.0,60710027063.0,74107.0,346.0,90.0,245200.0,1330.0,107.0,2098.0,26.1,20128.0,19.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8147,48.3,1.0
1579.0,44.6257575757576,2013.0,34.07759030307405,-117.42328236368326,51.644900000004526,0.4302131792913539,-0.1465946,355.0,60710033022.0,47379.0,170.0,137.0,198600.0,1167.0,56.0,1013.0,34.7,16189.0,65.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8148,54.1,3.0
2214.0,44.82920000000004,2013.0,34.09555660875644,-117.37836659947727,50.76729999999574,0.3656038124108892,-0.09472613,374.0,60710035091.0,43375.0,362.0,192.0,130600.0,972.0,310.0,2293.0,32.3,14249.0,145.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8149,56.22,3.0
8294.0,30.957560975609795,2013.0,34.239287054215566,-116.88429319321156,19.47650000000084,0.5226109412751248,-0.19229291,2118.0,60710112032.0,29313.0,74.0,15.0,435500.0,1244.0,147.0,581.0,54.8,33691.0,41.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,8150,26.93,0.0
8691.0,36.10297297297301,2013.0,34.24827020705676,-116.7944616647996,6.447799999999387,0.3817550853253619,-0.14240788,2073.0,60710114041.0,53750.0,433.0,263.0,198700.0,1012.0,80.0,1766.0,40.9,24051.0,88.0,-3.661217181242137,0.0,1.0,0.0,0.0,0.0,1.0,8151,53.27,2.0
33845.0,47.77760000000002,2013.0,34.86810775309923,-117.03700679151186,18.184299999998,0.3113902812379923,-0.10385934,776.0,60710120011.0,70714.0,507.0,47.0,177000.0,1100.0,202.0,2376.0,35.3,28460.0,29.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8152,56.45,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8153,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8154,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8155,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8156,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8157,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8158,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8159,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8160,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8161,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8162,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8163,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8164,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8165,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8166,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8167,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8168,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8169,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8170,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8171,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8172,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8173,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8174,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8175,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8176,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8177,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8178,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8179,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8180,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8181,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8182,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8183,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8184,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8185,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8186,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8187,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8188,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8189,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8190,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8191,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8193,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8194,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8195,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8196,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8197,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8198,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8199,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8200,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8201,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8202,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8203,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8204,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8205,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8206,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8207,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8208,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8209,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8210,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8211,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8212,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8213,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8214,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8215,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8216,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8217,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8218,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8219,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8220,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8221,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8222,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8223,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8224,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8225,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8226,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8227,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8228,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8229,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8230,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8231,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8232,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8233,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8234,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8235,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8236,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8237,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8238,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8239,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8240,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8241,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8242,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8243,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8244,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8245,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8246,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8247,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8248,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8249,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8250,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8251,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8252,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8253,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8254,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8255,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8256,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8257,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8258,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8259,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8260,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8261,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8262,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8263,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8264,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8265,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8266,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8267,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8268,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8269,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8270,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8271,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8272,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8273,,
803.0,42.85791666666668,2013.0,34.050640844550465,-117.19870354265338,47.52209999999925,0.4517845034585461,-0.14395697,398.0,60710081002.0,40213.0,208.0,146.0,49300.0,966.0,954.0,2687.0,27.6,18378.0,178.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8274,56.21,3.0
5562.0,43.650202020202045,2013.0,34.1764049843272,-117.31548452958891,41.037500000006254,0.4965625704135993,-0.18561955,428.0,60710045103.0,42167.0,181.0,194.0,187800.0,988.0,270.0,1278.0,38.2,22948.0,74.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8275,51.41,2.0
5561.0,44.38340000000002,2013.0,34.1764049843272,-117.32446768243013,45.89139999999836,0.4405504048939015,-0.15072504,441.0,60710045102.0,51429.0,179.0,131.0,172300.0,1345.0,295.0,1622.0,23.0,15711.0,20.0,-3.661217181242137,0.0,0.0,1.0,0.0,0.0,1.0,8276,51.99,2.0
18543.0,46.55141414141417,2013.0,34.48183218092783,-117.3604002937949,49.62020000000157,0.3655663532594551,-0.12885615,964.0,60710099081.0,49961.0,299.0,237.0,133000.0,1303.0,322.0,2912.0,27.5,18342.0,87.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,8277,63.41,4.0
18177.0,47.39415841584163,2013.0,34.47284902808664,-117.36938344663608,18.67459999999695,0.3395511110666488,-0.11253848,983.0,60710099062.0,61196.0,582.0,282.0,135300.0,1347.0,176.0,3244.0,24.7,22952.0,81.0,-3.661217181242137,0.0,0.0,0.0,1.0,0.0,1.0,8278,60.43,4.0
19273.0,47.2764646464647,2013.0,34.499798486610224,-117.3604002937949,21.527200000000107,0.3276405468341805,-0.1220474,942.0,60710099111.0,61389.0,500.0,275.0,145600.0,1531.0,247.0,4118.0,24.6,16657.0,120.0,-3.661217181242137,1.0,0.0,0.0,0.0,0.0,1.0,8279,63.29,4.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,8280,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8281,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8282,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8283,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8284,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8285,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8286,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8287,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8288,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8289,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8290,,
